         200
        -0.41543978        -0.43505311        -0.79883575
         0.46702296         0.62546742        -0.62504411
        -0.46359351        -0.85190821        -0.24358480
         0.83512872         0.19813064         0.51313174
        -0.67141128        -0.70433420        -0.23047829
         0.75018293         0.16559926        -0.64015818
         0.42011005        -0.86675966         0.26876625
         0.49440643        -0.70083582         0.51419008
        -0.21524493        -0.75100124         0.62423283
        -0.35948089         0.90232766         0.23786207
        -0.76940322        -0.10836164         0.62950492
         0.70632041        -0.26756617         0.65537763
        -0.90215445        -0.10712676        -0.41790098
        -0.00293117         0.97450453        -0.22434880
        -0.22842444         0.92856592        -0.29255360
        -0.84031838        -0.48676336        -0.23859270
         0.51264244        -0.71591467        -0.47398731
         0.22427054         0.00684883        -0.97450292
        -0.64482313         0.60330504        -0.46928248
        -0.92045206         0.30444053        -0.24512051
        -0.93907207        -0.25179335        -0.23397376
         0.34851918         0.61665285         0.70588499
        -0.20673355         0.22049265        -0.95322829
        -0.64364296         0.72605807        -0.24199888
         0.05888908        -0.43101412        -0.90042156
        -0.35435116         0.42780849        -0.83151382
         0.31299815        -0.47508579        -0.82239026
         0.83767635        -0.31966943         0.44284290
         0.01408247         0.70675552        -0.70731765
        -0.60945570        -0.01022741        -0.79275411
        -0.39770687         0.06416500        -0.91526616
         0.01060765        -0.88076019         0.47344363
        -0.28813264        -0.83631110        -0.46643686
        -0.03931924         0.29899400         0.95344454
        -0.59359348        -0.50322878        -0.62801868
        -0.36928388        -0.65437460        -0.65986615
        -0.21709290        -0.07838576        -0.97299868
         0.95860571        -0.12291369         0.25684094
        -0.51456034         0.24399608        -0.82200587
         0.63054657         0.73941594         0.23595569
         0.41292027         0.43519670        -0.80006295
        -0.78689593        -0.55843961         0.26256421
         0.80045629         0.54751796        -0.24391374
         0.78248417         0.56527227         0.26112419
         0.40726086         0.35789227         0.84026885
        -0.43865997        -0.19503398        -0.87723380
         0.00133008         0.88265878        -0.47001246
         0.11433975        -0.79117209        -0.60081035
         0.65713251         0.59600377        -0.46147192
        -0.87747061         0.14320767        -0.45775202
         0.62883317        -0.73003173         0.26762384
         0.69737005        -0.53705519        -0.47460166
        -0.78132164        -0.06970636        -0.62022364
         0.26264310        -0.82122332         0.50656784
         0.68573791        -0.52765834         0.50133836
         0.83383608        -0.08832739        -0.54489970
         0.15474810         0.46989563        -0.86905181
        -0.08981611         0.46471566        -0.88089299
         0.09169921        -0.25721270         0.96199423
        -0.10007073        -0.96833682         0.22871290
        -0.21943396         0.80405450        -0.55258042
        -0.64188683        -0.27197406        -0.71694583
        -0.19557662         0.87774467         0.43739477
        -0.43767995         0.62742889        -0.64402574
         0.16083856         0.47071934         0.86749882
        -0.61711991        -0.74325544         0.25832978
         0.09992178         0.70109361         0.70603353
         0.02692726        -0.21560295        -0.97610980
         0.89893371         0.34878090         0.26508528
         0.70054615        -0.30815807        -0.64364100
        -0.20329085        -0.33078948        -0.92154825
         0.21918966        -0.94539350        -0.24121962
        -0.59499681        -0.10193892         0.79723722
        -0.21513839         0.63157487        -0.74486828
         0.79254788        -0.55306679         0.25687569
        -0.39560342        -0.88876998         0.23148619
        -0.01760489        -0.90095860        -0.43354777
         0.45138091         0.78135902        -0.43096790
         0.08943212        -0.62872869        -0.77246493
         0.86234426        -0.06150817         0.50257248
        -0.16884583        -0.55815798        -0.81237346
        -0.00628693        -0.97715211        -0.21244828
         0.31017897         0.80302656         0.50885886
        -0.77301085         0.57425559         0.26960108
         0.80816942        -0.53643829        -0.24309699
        -0.49348897         0.16945788         0.85308421
         0.27711460        -0.24368694        -0.92942142
         0.65158159        -0.71674287        -0.24843730
         0.42848185         0.86313683         0.26720423
        -0.86138064         0.14444965         0.48698843
        -0.71279353        -0.55480510        -0.42908806
        -0.39681026        -0.07563662         0.91477907
        -0.13196655        -0.38504520         0.91341394
         0.31620753         0.23471476        -0.91919625
         0.22523557         0.93099838        -0.28724709
        -0.64674687        -0.57353753         0.50276548
        -0.72380966         0.19519699        -0.66181397
         0.95646757         0.11418787         0.26857200
        -0.23748760        -0.87735379         0.41695318
         0.91116071         0.33468854        -0.24035345
        -0.43823177        -0.57198590         0.69338661
